2,"select top # o.*, q.ra, q.dec from mydb.s8#qsoMin q, dbo.fGetNearestObjAllEq (q.ra, q.dec, #/#) o where (o.run = # or o.run = #) and mode = #"
2019-08-01 13:29:00,2
