1,"SELECT TOP # G.ra, G.dec, G.flags, G.cModelMag_r, G.cModelMagErr_r, GN.distance FROM Galaxy AS G JOIN dbo.fGetNearbyObjEq (#, #, #) AS GN ON G.objID = GN.objID WHERE G.clean = # AND G.cModelMag_r < # ORDER BY GN.distance"
2019-09-06 18:48:00,1
