3,"SELECT S.specobjid, S.ra, s.dec, s.class, s.z, S.velDisp, s.class From SpecObjAll AS s WHERE S.sciencePrimary > # AND s.bossPrimary > # AND s.z > #"
2019-03-29 16:18:00,3
