1,"SELECT u.up_name as [name], x.objID, p.ra, p.dec, p.modelMag_u, p.modelMag_g, p.modelMag_r, p.modelMag_i, p.modelMag_z FROM #x x, #upload u, SpecPhotoAll s, PhotoObjAll p WHERE u.up_id = x.up_id and x.objID = p.objID and p.objID = s.objID and s.z between # and # and p.petroR9#_r/p.petroR5#_r > # and p.petroR5#_r> # ORDER BY x.up_id"
2019-07-29 12:46:00,1
