14,select top # * from [target_galaxies2]
2019-05-09 12:18:00,1
2019-05-09 12:27:00,1
2019-05-09 17:22:00,1
2019-05-10 11:24:00,1
2019-05-10 16:00:00,1
2019-05-10 16:02:00,1
2019-05-10 16:14:00,1
2019-05-10 16:16:00,1
2019-05-13 09:41:00,1
2019-05-13 09:51:00,1
2019-05-13 09:55:00,1
2019-05-15 10:04:00,1
2019-05-15 11:30:00,1
2019-05-15 11:43:00,1
