6,"SELECT TOP # cast (str (s.ra, #, #) as float) as ra, cast (str (s.[dec], #, #) as float) as dec FROM ..SpecObj as s JOIN dbo.fGetObjFromRect (#, #, #, #) AS b ON s.bestobjid = b.objID WHERE s.zWarning = #"
2019-08-19 13:24:00,1
2019-08-22 20:13:00,1
2019-09-09 04:12:00,1
2019-09-18 16:50:00,1
2019-09-18 16:51:00,1
2019-12-10 05:12:00,1
