1,"select top # id, s.bestobjID as objid, s.specObjID as specobjid, bptclass as bpt, lgm_tot_p5# as smass, sfr_tot_p5# as sfr, specsfr_tot_p5# as ssfr, d4#_n from MyDB.temp as t left join SpecObjAll as s on s.bestObjID = t.objid left join galSpecExtra as x left join galSpecIndx as i on s.specObjID = x.specObjID order by id"
2019-06-14 17:47:00,1
