2,"SELECT p.objId, p.ra, p.dec, p.petror9#_r, p.expAB_r, s.z, s.plate, p.mjd, s.fiberid, pz.absMagU as u, pz.absMagG as g, pz.absMagR as r, pz.absMagI as i, p.dered_u as appu, p.dered_g as appg, p.dered_r as appr, p.dered_i as appi, FROM galaxy AS p JOIN SpecObj AS s ON s.bestobjid = p.objid JOIN Photoz as pz ON pz.objID = p.objID WHERE p.petror9#_r > # and p.ra between # and # and s.z < # and p.g < #"
2019-11-26 10:01:00,2
