9,select * from xcredshift where specobjid = #
2019-01-10 02:59:00,1
2019-04-29 23:53:00,1
2019-05-01 21:01:00,1
2019-06-29 05:50:00,1
2019-07-26 21:19:00,1
2019-10-22 11:23:00,1
2019-12-15 01:23:00,1
2019-12-21 14:34:00,2
