7,SELECT * FROM SDSS_gal_#
2019-01-16 11:24:00,1
2019-01-23 14:11:00,1
2019-03-05 16:42:00,1
2019-03-06 00:34:00,1
2019-04-05 11:49:00,1
2019-04-05 16:15:00,1
2019-04-10 11:53:00,1
