1,"SELECT TOP # s.z as redshift, p.modelflux_u, p.modelflux_ivars_u, p.u FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND # AND s.z BETWEEN .# AND .# AND s.class = #"
2019-07-27 19:16:00,1
