1,"SELECT ra, dec, petroMag_r, modelMag_g, modelMag_r, dered_g, dered_r, petroR5#_r, specObjID FROM Galaxy WHERE petroMag_r > # AND clean = # AND CModelmag_r-psfMag_r > #"
2019-04-27 11:39:00,1
