6,select top # * from [sample_gt1_n_spec]
2019-12-16 00:18:00,1
2019-12-16 00:53:00,1
2019-12-16 03:33:00,1
2019-12-16 03:36:00,1
2019-12-18 00:40:00,1
2019-12-25 04:36:00,1
