1,"select x.plate, s.fiberid, s.z, s.ra, p.modelMag_u from specobj s join platex x on x.plateid = s.plateid join photoobj p on p.objid = s.bestobjid join photoz pz on pz.objid = s.bestobjid where s.specclass = # and s.z between # and # and s.zwarning = # order by s.z"
2019-11-04 09:55:00,1
