1,"SELECT p7.objID , p.VAGC into myDB.yang_sdss FROM MyDB.Cluster_Yang p JOIN PhotoObjAll p7 ON p7.run = p.run and p7.rerun = p.rerun and p7.camcol = p.camcol and p7.field = p.field and p7.obj = p.id"
2019-09-12 05:44:00,1
