1,"SELECT p.objid, gsl.h_alpha_eqw into mydb.Halpha_EW from PhotoObj AS p JOIN specObj AS s ON s.bestObjID = p.objID JOIN galSpecLine AS gsl ON gsl.specObjID = s.specObjID WHERE s.class = # AND clean = # AND (calibStatus_r & #) ! = # AND s.zWarning = # AND ( (p.ra between # and #) AND (p.dec between # and #) ) AND s.z < = #"
2019-01-09 12:55:00,1
