1,"SELECT top # p.objid, s.ra, s.dec, s.z, g.lgm_tot_p5#, g.specobjid, s.bestobjid, s.class FROM PhotoObj AS p, SpecObj AS s, GalSpecExtra as g WHERE s.z BETWEEN # AND # AND g.lgm_tot_p5# BETWEEN # and # AND class = #"
2019-06-23 19:48:00,1
