1,"SELECT u.up_source_id as [source_id], s.specobjid, s.ra, s.dec, s.plate, s.mjd, s.fiberid, sp.fehadop, sp.fehadopunc, sp.elodiervfinal, sp.elodiervfinalerr, sp.fehspec, sp.fehspecunc FROM #upload u JOIN #x x ON x.up_id = u.up_id JOIN SpecObjAll s ON s.specObjID = x.specObjID JOIN sppParams AS sp ON sp.specobjid = s.specobjid"
2019-05-24 20:16:00,1
