1,"SELECT g.objid, g.ra, g.dec, g.u, g.g, g.r, s.dr7objid, s.z, s.class FROM Galaxy AS g JOIN SpecDR7 AS s ON s.bestobjid = g.objid WHERE g.ra BETWEEN # AND # AND g.dec BETWEEN # AND # AND s.z between # AND # AND s.class = #"
2019-02-05 14:38:00,1
