1,"SELECT TOP # objID, field, ra, dec, psfMag_u, psfMag_g, psfMag_r, psfMag_i, psfMag_z, dered_u, dered_g, dered_r, dered_i, dered_z, extinction_u, extinction_g, extinction_r, extinction_i, extinction_z into mydb.MyTable_DR7 from PhotoObjAll"
2019-03-04 11:29:00,1
