1,"SELECT p.ra AS pra, p.dec AS pdec, p.modelmag_r, pz.z as photoz dbo.fCosmoComovDist2ObjectsRADEC (#, #, #, photoz, pra, pdec, DEFAULT, DEFAULT, DEFAULT, DEFAULT, DEFAULT) as dist FROM Galaxy AS G OUTER APPLY dbo.fGetNearbyObjEq (#, #, #) AS n LEFT JOIN PhotoObj AS p ON n.objid = p.objid LEFT JOIN Photoz as pz ON n.objid = pz.objid WHERE G.objID = n.objID and dist< # INTO MyDB.NearbyObjEq5"
2019-02-09 17:20:00,1
