1,"select top # specobjid as name, ra, dec from SpecObj name, ra, dec #, #:#:#, #:#:# #, #:#:#, #:#:# #, #:#:#, #:#:# #, #:#:#, +#:#:# #, #:#:#, #:#:# #, #:#:#, #:#:# #, #:#:#, +#:#:# #, #:#:#, +#:#:# #, #:#:#, +#:#:#"
2019-05-08 23:49:00,1
