1,"SELECT TOP # p.psfMag_u, p.psfMag_g, p.psfMag_r, p.psfMag_i, p.psfMag_z FROM TARGDR7..PhotoObj AS p JOIN TARGDR7.dbo.fGetNearbyObjEq (#, #, #) AS b ON b.objID = p.objID WHERE (p.type = # OR p.type = #)"
2019-10-08 18:11:00,1
