1,"SELECT TOP # p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, g.d4#_sub, gSI.v_disp FROM galSpecIndx as g JOIN SpecObj AS s ON g.SpecobjID = s.SpecobjID JOIN galSpecLine as gSL ON gSL.SpecobjID = s.SpecobjID JOIN galSpecInfo as gSI ON gSI.SpecobjID = s.SpecobjID JOIN galSpecExtra as gSE ON gSE.SpecobjID = s.SpecobjID JOIN PhotoObj AS p ON s.bestobjid = p.objid WHERE (s.ra between # and #) and (s.dec between # and #) AND s.CLASS = #"
2019-08-07 12:16:00,1
