4,"select cat1 = run1, cat2 = run2, arcsec, cts = sum (cts) from astrometry.budavari.S8#r2#q1#_select where run1 IN () and run2 IN () and type1 IN () and type2 IN () and mag1 IN () and row1 = row2 group by run1, run2, arcsec order by run1, run2, arcsec"
2019-11-10 16:50:00,1
2019-11-10 16:51:00,1
2019-11-10 16:53:00,1
2019-11-10 16:54:00,1
