1,"SELECT TOP # s.class, s.subclass, z.p_el_debiased, z.p_cs_debiased, zn.p_el, zn.p_cs FROM (SELECT class, subclass, objID FROM SpecPhotoAll GROUP BY objID, class, subclass) AS s FULL JOIN (SELECT p_el_debiased, p_cs_debiased, objid FROM zooSpec GROUP BY objid) AS z ON S.objID = z.objid FULL JOIN (SELECT p_el, p_cs, objid FROM zooNoSpec GROUP BY objid) AS zn ON s.objID = zn.objid WHERE class < > #"
2019-09-11 09:50:00,1
