1,"SELECT DISTINCT p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.z FROM PhotoObjAll AS p WHERE ( (p.ra between # and #) and (p.dec between # and #) )"
2019-02-14 14:14:00,1
