1,"SELECT TOP # s.plate, s.mjd, s.fiberid FROM ..SpecObj as s WHERE s.zWarning = # AND (s.eboss_target0 & (dbo.fEbossTarget0 (#) + dbo.fEbossTarget0 (#) ) ! = #)"
2019-12-02 17:42:00,1
