1,"SELECT TOP # p.objid, p.ra, p.dec, s.specobjid, s.class, s.z as redshift, s.zErr as redshift_Err, s.plate, s.mjd, s.fiberid FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.objid = # OR p.objid = # OR p.objid = # OR p.objid = #"
2019-08-01 22:47:00,1
