1,"select count (*) from PhotoPrimary as p join dbo.fGetObjFromRectEq (#, #, #, #) as r on p.objID = r.objID join Galaxy as g g.objID = p.objID where p.modelMag_r < # and p.petroRad_r > #"
2019-02-12 02:58:00,1
