15,"SELECT g.specObjID, g.ra, g.dec, g.spectrotype FROM galSpecInfo AS g WHERE g.ra > # ORDER BY g.specObjID"
2019-11-02 10:34:00,1
2019-11-02 10:35:00,1
2019-11-02 10:37:00,1
2019-11-02 10:41:00,1
2019-11-02 10:43:00,1
2019-11-02 10:44:00,1
2019-11-02 10:50:00,1
2019-11-02 10:51:00,1
2019-11-02 10:53:00,1
2019-11-02 10:54:00,1
2019-11-02 10:55:00,2
2019-11-02 10:57:00,1
2019-11-02 10:59:00,1
2019-11-02 11:00:00,1
