1,"SELECT TOP # s.plate, s.mjd, s.fiberid, s.z, s.zErr, s.zWarning, s.specClass, s.objType, s.objTypeName, p.run, p.rerun, p.camCol, p.field, p.obj, str (p.ra, #, #) as ra, str (p.[dec], #, #) as dec, p.r FROM BESTDR7..SpecObj as s JOIN BESTDR7..Star AS p ON s.bestObjID = p.objID WHERE p.g < #"
2019-06-23 08:15:00,1
