4,"SELECT objID, ra , dec FROM PhotoPrimary WHERE ra > .# and ra < .# AND dec > # and dec < # AND type = #"
2019-10-22 04:22:00,1
2019-10-23 17:59:00,1
2019-10-31 18:58:00,1
2019-10-31 19:02:00,1
