1,"select a.SystemStudentID as student_id, a.gradelevel as enrollment_grade, a.SchoolYear4Digit as schoolyear, b.testperiod as period, iif (testsubjectgroup = #, #, iif (testsubjectgroup = #, #, testsubjectgroup) ) from enrollment a join testscores b on a.SystemStudentID = b.SystemStudentID group by SystemStudentID, gradelevel, SchoolYear4Digit, iif (testsubjectgroup = #, #, iif (testsubjectgroup = #, #, testsubjectgroup) )"
2019-04-30 00:33:00,1
