1,"SELECT top # p.objid, s.ra, s.dec, s.z, g.lgm_tot_p5#, g.specobjid, s.class, p.g, p.r, p.i, p.u, p.z, s.plate, s.fiberid FROM PhotoObj AS p, SpecObj AS s, GalSpecExtra as g WHERE s.bestobjid = p.objid AND s.z BETWEEN # AND # AND g.lgm_tot_p5# BETWEEN # and # AND class = #"
2019-06-23 19:52:00,1
