2,"SELECT s.z, s.ra, s.dec, s.cModelMag_r, s.extinction_r, p.kcorrR FROM SpecPhotoAll AS s, photoz AS p INTO mydb.table3# WHERE class = #and s.ObjID = p.ObjID and s.zwarning = # and s.z between # and # and s.tile > = #"
2019-09-02 07:50:00,2
