1,"select top # gal.objID, gal.g, gal.z, gal.i, gal.u, gal.r, s.r, x.plateID, x.mjd FROM galaxy gal JOIN specObj s ON s.bestObjID = gal.objID JOIN plateX x ON x.plateID = s.plateID WHERE s.z< # AND gal.g BETWEEN # AND # AND s.class = #"
2019-06-20 18:59:00,1
