1,"SELECT s.SpecObjID, s.z, p.r, p.err_r, L.ew, L.sigma, L.sigmaErr, K.ew, K.sigma, K.sigmaErr from SpecObj as s, SpecLine as L, SpecLine as K, PhotoObj as p WHERE (L.LineID = #) and (K.LineID = #) and s.SpecObjID = L.specObjID and L.specObjID = K.specObjID and p.objID = s.SpecObjID and L.ew/#if (L.ewErr, #) > # and p.probPSF = # and s.z> # and s.z< # order by s.SpecObjID"
2019-06-06 05:04:00,1
