1,"select enrollment.SystemStudentID , enrollment.GradeLevel as EnrollmentGrade , enrollment.SchoolYear4Digit , enrollment.isActiveEnrollment from Enrollment enrollment left join ParentEngagement parent on enrollment.SystemStudentID = parent.StudentID and enrollment.SchoolYear4Digit = parent.SchoolYear4Digit"
2019-10-02 14:48:00,1
