1,"SELECT xcg.id, gz.spiral, gz.elliptical, gz.uncertain, gz.p_mg into mydb.MyTable from dbo.zooSpec as gz JOIN mydb.xCOLDGASS as xcg ON gz.dr7objid = xcg.objid"
2019-10-07 10:11:00,1
