1,"SELECT TOP # ra, dec, petroRad_r, modelMag_g, modelMag_r, petroR5#_r, specObjID, count (*) FROM Galaxy WHERE ra BETWEEN # and # AND dec BETWEEN # and #"
2019-05-01 12:36:00,1
