1,"SELECT s.plate, s.mjd, s.fiberid into mydb.MyTable_# from PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.ra > # and p.ra < # and p.dec > # and p.dec < #"
2019-04-02 02:26:00,1
