1,"SELECT TOP # p.objid, p.ra, p.dec, s.z as redshift, s.class FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.ra BETWEEN # AND # AND p.dec BETWEEN # AND # AND s.class = star AND s.type = O"
2019-10-19 07:13:00,1
