1,"SELECT ObjID, r, g, i, u, redness, s.specObjID, s.z, s.ra, s.dec into mydb.Red_E_Galaxies_Spec FROM mydb.Red_E_Galaxies as e JOIN SpecObj as s ON e.ObjID = s.bestObjid"
2019-08-14 09:43:00,1
