798,"SELECT top # p.objid, p.run, p.rerun, p.camcol, p.field, p.obj, p.type, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.Err_u, p.Err_g, p.Err_r, p.Err_i, p.Err_z FROM fGetNearbyObjEq (#, #, #) n, PhotoPrimary p WHERE n.objID = p.objID AND p.u BETWEEN # AND #"
2019-02-22 07:16:00,1
2019-02-23 10:32:00,1
2019-02-23 14:29:00,1
2019-02-23 21:47:00,1
2019-02-23 23:43:00,1
2019-02-23 23:51:00,1
2019-02-24 13:00:00,1
2019-02-24 17:30:00,1
2019-02-25 01:08:00,1
2019-02-25 05:56:00,1
2019-02-25 07:22:00,1
2019-02-25 12:11:00,1
2019-02-25 15:11:00,1
2019-02-25 15:59:00,1
2019-02-26 16:20:00,1
2019-02-26 19:20:00,1
2019-02-27 09:29:00,1
2019-02-27 09:49:00,1
2019-02-27 10:40:00,1
2019-02-27 12:17:00,1
2019-02-27 15:16:00,1
2019-02-27 15:34:00,1
2019-02-27 18:24:00,1
2019-02-28 06:23:00,1
2019-02-28 07:03:00,1
2019-03-01 16:26:00,1
2019-03-01 16:49:00,1
2019-03-01 20:15:00,1
2019-03-01 22:27:00,1
2019-03-01 22:45:00,1
2019-03-03 03:34:00,1
2019-03-03 03:36:00,1
2019-03-03 09:58:00,1
2019-03-05 07:52:00,1
2019-03-05 10:39:00,1
2019-03-05 11:32:00,1
2019-03-05 13:35:00,1
2019-03-06 07:56:00,1
2019-03-06 12:44:00,1
2019-03-06 18:26:00,1
2019-03-07 03:04:00,1
2019-03-07 20:12:00,1
2019-03-07 20:42:00,1
2019-03-08 13:07:00,1
2019-03-08 13:59:00,1
2019-03-08 18:14:00,1
2019-03-09 16:33:00,1
2019-03-10 01:10:00,1
2019-03-10 03:50:00,1
2019-03-12 16:00:00,1
2019-03-12 23:00:00,1
2019-03-13 18:13:00,1
2019-03-13 19:50:00,1
2019-03-13 23:36:00,1
2019-03-14 11:33:00,1
2019-03-14 14:13:00,1
2019-03-14 18:29:00,1
2019-03-15 09:16:00,1
2019-03-16 05:24:00,1
2019-03-16 22:15:00,1
2019-03-17 13:25:00,1
2019-03-18 22:21:00,1
2019-03-20 12:36:00,1
2019-03-20 19:45:00,1
2019-03-22 22:58:00,1
2019-03-25 07:57:00,1
2019-03-25 09:11:00,1
2019-03-25 12:12:00,1
2019-03-25 13:54:00,1
2019-03-25 16:06:00,1
2019-03-26 23:44:00,1
2019-03-27 12:58:00,1
2019-03-28 09:56:00,1
2019-03-29 12:50:00,1
2019-03-29 15:09:00,1
2019-03-29 18:29:00,1
2019-03-30 17:15:00,1
2019-03-30 22:31:00,1
2019-03-30 22:38:00,1
2019-03-31 10:34:00,1
2019-03-31 17:28:00,1
2019-03-31 17:42:00,1
2019-04-02 09:37:00,1
2019-04-04 13:51:00,1
2019-04-05 13:26:00,1
2019-04-06 22:29:00,1
2019-04-06 23:52:00,1
2019-04-07 19:59:00,1
2019-04-08 18:26:00,1
2019-04-09 07:00:00,1
2019-04-10 11:25:00,1
2019-04-10 18:41:00,1
2019-04-12 09:42:00,1
2019-04-13 00:25:00,1
2019-04-13 01:40:00,1
2019-04-13 06:23:00,1
2019-04-13 15:56:00,1
2019-04-13 17:26:00,1
2019-04-13 18:57:00,1
2019-04-14 04:57:00,1
2019-04-15 00:27:00,1
2019-04-15 06:04:00,1
2019-04-15 19:57:00,1
2019-04-15 23:16:00,1
2019-04-16 05:35:00,1
2019-04-17 19:27:00,1
2019-04-18 02:57:00,1
2019-04-18 05:52:00,1
2019-04-18 06:23:00,1
2019-04-18 06:33:00,1
2019-04-18 07:03:00,1
2019-04-18 10:18:00,1
2019-04-19 01:31:00,1
2019-04-19 12:47:00,1
2019-04-20 13:57:00,1
2019-04-20 15:26:00,1
2019-04-20 15:31:00,1
2019-04-20 18:11:00,1
2019-04-20 21:27:00,1
2019-04-21 03:50:00,1
2019-04-21 10:45:00,1
2019-04-21 12:57:00,1
2019-04-21 17:58:00,1
2019-04-22 21:02:00,1
2019-04-23 05:22:00,1
2019-04-23 18:25:00,1
2019-04-24 06:08:00,1
2019-04-25 03:09:00,1
2019-04-25 04:59:00,1
2019-04-26 14:47:00,1
2019-04-26 16:14:00,1
2019-04-27 11:19:00,1
2019-04-28 01:06:00,1
2019-04-28 03:29:00,1
2019-04-28 07:42:00,1
2019-04-28 09:26:00,1
2019-04-28 10:24:00,1
2019-04-28 21:43:00,1
2019-04-30 03:31:00,1
2019-04-30 12:53:00,1
2019-04-30 21:27:00,1
2019-05-01 13:04:00,1
2019-05-01 23:51:00,1
2019-05-02 03:28:00,1
2019-05-03 06:22:00,1
2019-05-04 03:59:00,1
2019-05-05 01:35:00,1
2019-05-05 14:16:00,1
2019-05-08 01:34:00,1
2019-05-08 21:05:00,1
2019-05-10 20:04:00,1
2019-05-11 03:47:00,1
2019-05-11 19:43:00,1
2019-05-11 20:16:00,1
2019-05-11 23:08:00,1
2019-05-12 05:11:00,1
2019-05-13 12:35:00,1
2019-05-14 00:32:00,1
2019-05-14 07:10:00,1
2019-05-14 09:45:00,1
2019-05-14 17:13:00,1
2019-05-14 18:12:00,1
2019-05-16 00:55:00,1
2019-05-16 02:02:00,1
2019-05-16 04:36:00,1
2019-05-16 14:04:00,1
2019-05-16 17:06:00,1
2019-05-16 18:44:00,2
2019-05-16 18:54:00,1
2019-05-16 19:39:00,1
2019-05-17 00:07:00,1
2019-05-17 05:34:00,1
2019-05-17 14:53:00,1
2019-05-17 21:23:00,1
2019-05-17 21:47:00,1
2019-05-18 12:02:00,1
2019-05-20 00:47:00,1
2019-05-21 22:34:00,1
2019-05-22 18:43:00,1
2019-05-23 01:09:00,1
2019-05-23 04:29:00,1
2019-05-23 09:00:00,1
2019-05-23 09:16:00,1
2019-05-23 13:24:00,1
2019-05-23 18:15:00,1
2019-05-24 00:17:00,1
2019-05-24 18:25:00,1
2019-05-24 23:41:00,1
2019-05-25 03:58:00,1
2019-05-29 00:43:00,1
2019-05-29 02:29:00,1
2019-05-29 06:57:00,1
2019-05-29 12:50:00,1
2019-05-29 14:54:00,1
2019-05-29 17:36:00,1
2019-05-29 21:21:00,1
2019-05-29 22:04:00,1
2019-05-31 05:06:00,1
2019-05-31 10:46:00,1
2019-06-02 12:18:00,1
2019-06-03 01:09:00,1
2019-06-03 07:05:00,1
2019-06-03 16:30:00,1
2019-06-04 07:54:00,1
2019-06-07 10:04:00,1
2019-06-07 10:52:00,1
2019-06-07 13:55:00,1
2019-06-07 14:07:00,1
2019-06-08 09:38:00,1
2019-06-08 10:16:00,1
2019-06-08 22:57:00,1
2019-06-09 13:16:00,1
2019-06-10 06:20:00,1
2019-06-10 12:29:00,1
2019-06-11 03:07:00,1
2019-06-12 03:20:00,1
2019-06-14 05:04:00,1
2019-06-14 13:52:00,1
2019-06-14 22:13:00,1
2019-06-15 22:51:00,1
2019-06-16 02:58:00,1
2019-06-17 05:52:00,1
2019-06-17 15:08:00,1
2019-06-17 22:35:00,1
2019-06-18 09:44:00,1
2019-06-18 18:00:00,1
2019-06-18 21:18:00,1
2019-06-19 05:18:00,1
2019-06-19 17:53:00,1
2019-06-23 00:43:00,1
2019-06-24 16:29:00,1
2019-06-24 17:14:00,1
2019-06-24 20:26:00,1
2019-06-25 01:44:00,1
2019-06-25 06:52:00,1
2019-06-25 08:05:00,1
2019-06-25 18:08:00,1
2019-06-26 03:26:00,1
2019-06-26 03:27:00,1
2019-06-26 06:38:00,1
2019-06-26 11:15:00,1
2019-06-26 14:12:00,2
2019-06-26 16:09:00,1
2019-06-26 17:15:00,1
2019-06-27 00:21:00,1
2019-06-27 07:13:00,1
2019-06-28 05:32:00,1
2019-06-28 20:28:00,1
2019-06-28 23:24:00,1
2019-06-29 00:29:00,1
2019-06-29 07:34:00,1
2019-06-29 09:41:00,1
2019-06-29 10:29:00,1
2019-06-29 12:58:00,1
2019-06-29 13:04:00,1
2019-06-29 20:22:00,1
2019-06-29 23:32:00,1
2019-06-30 19:04:00,1
2019-07-01 12:11:00,1
2019-07-02 03:46:00,1
2019-07-03 03:57:00,1
2019-07-03 08:59:00,1
2019-07-03 12:30:00,1
2019-07-03 14:22:00,1
2019-07-03 17:11:00,1
2019-07-03 20:39:00,1
2019-07-03 23:49:00,1
2019-07-04 06:09:00,1
2019-07-04 10:34:00,1
2019-07-04 17:41:00,1
2019-07-05 13:41:00,1
2019-07-05 14:22:00,1
2019-07-05 18:37:00,1
2019-07-06 21:22:00,1
2019-07-07 08:43:00,1
2019-07-07 14:26:00,1
2019-07-07 18:42:00,1
2019-07-08 08:24:00,1
2019-07-08 13:03:00,1
2019-07-08 13:28:00,1
2019-07-08 17:04:00,1
2019-07-08 20:11:00,1
2019-07-09 22:25:00,1
2019-07-10 07:29:00,1
2019-07-10 07:37:00,1
2019-07-10 17:37:00,1
2019-07-10 21:56:00,1
2019-07-10 22:34:00,1
2019-07-13 14:51:00,1
2019-07-13 22:10:00,1
2019-07-14 02:14:00,1
2019-07-14 08:13:00,1
2019-07-15 09:35:00,1
2019-07-15 19:17:00,1
2019-07-16 08:32:00,1
2019-07-16 22:03:00,2
2019-07-16 22:41:00,1
2019-07-16 23:34:00,1
2019-07-18 01:39:00,1
2019-07-18 09:29:00,1
2019-07-18 16:38:00,1
2019-07-18 18:18:00,1
2019-07-18 21:46:00,1
2019-07-19 13:18:00,1
2019-07-20 09:41:00,1
2019-07-21 00:45:00,1
2019-07-21 18:19:00,1
2019-07-21 21:11:00,1
2019-07-22 02:12:00,1
2019-07-23 11:33:00,1
2019-07-23 22:31:00,1
2019-07-25 03:22:00,1
2019-07-25 23:26:00,1
2019-07-29 08:30:00,1
2019-07-30 03:39:00,1
2019-07-30 06:10:00,1
2019-07-30 16:02:00,1
2019-07-30 22:51:00,1
2019-07-31 01:50:00,1
2019-07-31 06:59:00,1
2019-08-02 09:37:00,1
2019-08-02 13:44:00,1
2019-08-02 18:34:00,1
2019-08-03 08:10:00,1
2019-08-03 08:31:00,1
2019-08-03 10:45:00,1
2019-08-04 07:19:00,1
2019-08-04 17:13:00,1
2019-08-05 08:01:00,1
2019-08-05 12:54:00,1
2019-08-05 17:51:00,1
2019-08-05 19:42:00,1
2019-08-06 06:09:00,1
2019-08-06 15:00:00,1
2019-08-06 16:07:00,1
2019-08-07 06:15:00,1
2019-08-07 07:43:00,1
2019-08-08 13:13:00,1
2019-08-09 05:42:00,1
2019-08-09 13:56:00,1
2019-08-09 14:29:00,1
2019-08-10 11:55:00,1
2019-08-10 19:44:00,1
2019-08-10 23:54:00,1
2019-08-11 01:19:00,1
2019-08-11 05:55:00,1
2019-08-11 23:49:00,1
2019-08-12 14:19:00,1
2019-08-12 20:26:00,1
2019-08-13 10:47:00,1
2019-08-14 07:45:00,1
2019-08-16 05:12:00,1
2019-08-16 06:44:00,1
2019-08-18 01:21:00,1
2019-08-18 18:27:00,1
2019-08-19 05:27:00,1
2019-08-19 10:08:00,1
2019-08-19 16:24:00,1
2019-08-20 00:20:00,1
2019-08-20 01:06:00,1
2019-08-20 06:31:00,1
2019-08-20 08:16:00,1
2019-08-20 17:11:00,1
2019-08-21 03:33:00,1
2019-08-21 11:53:00,1
2019-08-21 16:56:00,1
2019-08-23 06:14:00,1
2019-08-23 16:31:00,1
2019-08-24 06:55:00,1
2019-08-27 04:58:00,1
2019-08-27 13:37:00,1
2019-08-27 20:46:00,1
2019-08-28 01:41:00,1
2019-08-28 05:05:00,1
2019-08-28 09:48:00,1
2019-08-29 05:03:00,1
2019-08-29 22:43:00,1
2019-08-30 12:31:00,1
2019-08-30 22:31:00,1
2019-08-31 01:42:00,1
2019-08-31 02:49:00,1
2019-08-31 03:56:00,1
2019-09-01 05:16:00,1
2019-09-01 06:06:00,1
2019-09-01 08:52:00,1
2019-09-01 16:48:00,1
2019-09-01 17:15:00,1
2019-09-01 22:50:00,1
2019-09-02 01:42:00,1
2019-09-02 18:40:00,1
2019-09-02 19:40:00,1
2019-09-03 07:56:00,1
2019-09-04 02:47:00,1
2019-09-04 16:07:00,1
2019-09-05 02:03:00,1
2019-09-05 04:16:00,1
2019-09-05 10:36:00,1
2019-09-05 10:37:00,1
2019-09-05 12:13:00,1
2019-09-06 23:49:00,1
2019-09-07 14:53:00,1
2019-09-07 16:36:00,1
2019-09-07 20:52:00,1
2019-09-08 01:57:00,1
2019-09-08 11:00:00,1
2019-09-09 19:36:00,1
2019-09-09 19:40:00,1
2019-09-10 17:08:00,1
2019-09-11 00:13:00,1
2019-09-11 07:28:00,1
2019-09-12 01:48:00,1
2019-09-12 05:19:00,1
2019-09-12 10:20:00,1
2019-09-12 12:48:00,1
2019-09-14 04:46:00,1
2019-09-14 08:21:00,1
2019-09-14 22:55:00,1
2019-09-15 10:53:00,1
2019-09-15 13:53:00,1
2019-09-16 07:54:00,1
2019-09-16 12:12:00,1
2019-09-16 13:40:00,1
2019-09-16 17:56:00,1
2019-09-17 00:40:00,1
2019-09-17 05:01:00,1
2019-09-17 11:03:00,1
2019-09-17 18:33:00,1
2019-09-17 18:41:00,1
2019-09-17 21:26:00,1
2019-09-17 22:08:00,1
2019-09-17 22:19:00,1
2019-09-18 00:32:00,1
2019-09-18 02:36:00,1
2019-09-18 09:00:00,1
2019-09-18 10:37:00,1
2019-09-18 14:01:00,1
2019-09-18 15:34:00,1
2019-09-18 18:53:00,1
2019-09-18 18:58:00,1
2019-09-18 21:40:00,1
2019-09-19 01:14:00,1
2019-09-19 01:49:00,1
2019-09-19 12:29:00,1
2019-09-19 13:34:00,1
2019-09-19 15:33:00,1
2019-09-19 15:46:00,1
2019-09-19 17:00:00,1
2019-09-19 21:23:00,1
2019-09-19 22:32:00,1
2019-09-19 23:15:00,1
2019-09-19 23:51:00,1
2019-09-20 00:08:00,1
2019-09-20 03:41:00,1
2019-09-20 21:10:00,1
2019-09-21 01:31:00,1
2019-09-21 11:24:00,1
2019-09-21 19:31:00,1
2019-09-22 22:29:00,1
2019-09-23 00:11:00,1
2019-09-25 00:33:00,1
2019-09-25 13:01:00,1
2019-09-25 16:40:00,1
2019-09-25 20:32:00,1
2019-09-26 05:48:00,1
2019-09-26 08:53:00,1
2019-09-27 15:11:00,1
2019-09-27 17:19:00,1
2019-09-29 07:30:00,1
2019-09-29 18:09:00,1
2019-09-29 21:19:00,1
2019-09-30 12:17:00,1
2019-09-30 22:14:00,1
2019-10-01 20:11:00,1
2019-10-05 10:25:00,1
2019-10-07 07:01:00,1
2019-10-07 07:02:00,1
2019-10-07 16:18:00,1
2019-10-07 17:19:00,1
2019-10-07 17:22:00,1
2019-10-07 18:28:00,1
2019-10-07 20:03:00,1
2019-10-08 05:26:00,1
2019-10-08 09:36:00,1
2019-10-08 16:00:00,1
2019-10-08 16:29:00,1
2019-10-08 16:30:00,1
2019-10-08 20:52:00,1
2019-10-08 23:46:00,1
2019-10-09 16:15:00,1
2019-10-09 17:16:00,1
2019-10-10 03:03:00,1
2019-10-10 07:09:00,1
2019-10-10 11:00:00,1
2019-10-10 20:22:00,1
2019-10-10 22:17:00,1
2019-10-11 01:22:00,1
2019-10-12 14:45:00,1
2019-10-12 19:20:00,1
2019-10-13 08:32:00,1
2019-10-13 12:57:00,1
2019-10-14 02:57:00,1
2019-10-14 08:01:00,1
2019-10-14 10:08:00,1
2019-10-15 06:26:00,1
2019-10-15 20:10:00,1
2019-10-16 17:20:00,1
2019-10-16 23:09:00,1
2019-10-17 06:05:00,1
2019-10-17 20:39:00,1
2019-10-18 00:38:00,1
2019-10-18 09:02:00,1
2019-10-19 01:33:00,1
2019-10-19 07:03:00,1
2019-10-21 13:06:00,1
2019-10-22 00:28:00,1
2019-10-22 21:50:00,1
2019-10-23 16:12:00,1
2019-10-24 02:05:00,1
2019-10-24 09:42:00,1
2019-10-25 01:25:00,1
2019-10-25 01:27:00,1
2019-10-25 11:34:00,1
2019-10-26 09:44:00,1
2019-10-27 02:50:00,1
2019-10-27 03:59:00,1
2019-10-28 14:43:00,1
2019-10-29 15:55:00,1
2019-10-29 22:38:00,1
2019-10-30 08:26:00,1
2019-10-30 12:12:00,1
2019-10-30 16:02:00,1
2019-10-31 00:50:00,1
2019-10-31 05:46:00,1
2019-10-31 06:52:00,1
2019-11-01 01:32:00,1
2019-11-02 11:38:00,1
2019-11-02 12:52:00,1
2019-11-03 04:02:00,1
2019-11-03 05:54:00,1
2019-11-03 22:29:00,1
2019-11-04 12:21:00,1
2019-11-04 13:57:00,1
2019-11-05 05:21:00,1
2019-11-05 06:26:00,1
2019-11-05 23:33:00,1
2019-11-07 02:19:00,1
2019-11-07 07:09:00,1
2019-11-08 01:08:00,1
2019-11-08 02:39:00,1
2019-11-08 04:45:00,1
2019-11-09 00:21:00,1
2019-11-10 03:34:00,1
2019-11-10 04:48:00,1
2019-11-11 20:17:00,1
2019-11-13 04:29:00,1
2019-11-13 11:39:00,1
2019-11-13 21:21:00,1
2019-11-14 03:58:00,1
2019-11-14 12:00:00,1
2019-11-14 14:05:00,1
2019-11-14 18:44:00,1
2019-11-15 07:53:00,1
2019-11-15 08:00:00,1
2019-11-16 01:57:00,1
2019-11-16 09:34:00,1
2019-11-16 13:37:00,1
2019-11-17 03:10:00,1
2019-11-18 05:24:00,1
2019-11-18 16:57:00,1
2019-11-19 06:39:00,1
2019-11-20 12:25:00,1
2019-11-21 08:37:00,1
2019-11-21 19:57:00,1
2019-11-21 21:19:00,1
2019-11-21 22:17:00,1
2019-11-22 04:49:00,1
2019-11-22 12:49:00,1
2019-11-22 17:26:00,1
2019-11-24 10:23:00,1
2019-11-25 01:22:00,1
2019-11-25 09:27:00,1
2019-11-25 11:27:00,1
2019-11-25 12:03:00,1
2019-11-25 22:23:00,1
2019-11-26 06:30:00,1
2019-11-26 21:32:00,1
2019-11-27 02:02:00,1
2019-11-27 03:47:00,1
2019-11-27 03:56:00,9
2019-11-27 04:03:00,1
2019-11-28 00:54:00,1
2019-11-28 12:43:00,1
2019-11-28 19:53:00,1
2019-11-28 21:12:00,1
2019-11-29 05:25:00,1
2019-11-29 15:07:00,1
2019-11-30 21:21:00,1
2019-12-01 03:51:00,1
2019-12-01 12:14:00,1
2019-12-01 17:47:00,1
2019-12-02 09:59:00,1
2019-12-02 11:47:00,1
2019-12-02 15:38:00,1
2019-12-04 16:32:00,1
2019-12-05 06:30:00,1
2019-12-05 09:20:00,1
2019-12-05 15:36:00,1
2019-12-05 18:38:00,1
2019-12-06 08:55:00,1
2019-12-06 18:43:00,1
2019-12-06 21:08:00,1
2019-12-06 23:08:00,1
2019-12-07 03:49:00,1
2019-12-07 09:24:00,1
2019-12-07 19:28:00,1
2019-12-07 21:11:00,1
2019-12-08 00:33:00,1
2019-12-09 12:53:00,1
2019-12-09 15:34:00,1
2019-12-10 00:36:00,1
2019-12-10 01:36:00,1
2019-12-10 01:45:00,1
2019-12-10 11:53:00,1
2019-12-11 04:00:00,1
2019-12-12 13:55:00,1
2019-12-13 04:03:00,1
2019-12-13 18:03:00,1
2019-12-13 18:28:00,1
2019-12-13 21:56:00,1
2019-12-14 03:15:00,1
2019-12-15 04:18:00,1
2019-12-15 09:25:00,1
2019-12-15 17:11:00,1
2019-12-16 04:04:00,1
2019-12-16 14:25:00,1
2019-12-16 15:39:00,1
2019-12-17 05:56:00,1
2019-12-17 14:46:00,1
2019-12-17 17:27:00,1
2019-12-18 03:05:00,1
2019-12-18 03:53:00,1
2019-12-18 13:07:00,1
2019-12-18 18:03:00,1
2019-12-18 20:47:00,1
2019-12-18 21:58:00,1
2019-12-18 23:50:00,1
2019-12-19 22:48:00,1
2019-12-20 05:56:00,1
2019-12-20 12:51:00,1
2019-12-20 21:51:00,1
2019-12-21 07:55:00,1
2019-12-22 15:20:00,1
2019-12-22 17:23:00,1
2019-12-23 12:55:00,1
2019-12-23 16:59:00,1
2019-12-24 18:10:00,2
2019-12-24 18:51:00,1
2019-12-25 00:04:00,1
2019-12-25 02:56:00,1
2019-12-25 04:04:00,1
2019-12-25 08:39:00,1
2019-12-25 11:05:00,1
2019-12-26 07:21:00,1
2019-12-26 12:58:00,1
2019-12-27 00:15:00,1
2019-12-27 00:56:00,1
2019-12-27 09:08:00,1
2019-12-27 10:01:00,1
2019-12-27 10:04:00,1
2019-12-27 15:52:00,1
2019-12-27 18:22:00,1
2019-12-27 20:41:00,1
2019-12-28 02:46:00,1
2019-12-28 07:16:00,1
2019-12-28 09:40:00,1
2019-12-28 12:52:00,1
2019-12-28 15:24:00,1
2019-12-29 01:51:00,1
2019-12-29 09:30:00,1
2019-12-29 15:57:00,1
2019-12-30 07:54:00,1
2019-12-31 17:07:00,1
