1,"select top # m.mangaid, o.objID, m.objra, m.objdec into mydb.mangafirst from dbo.mangaDRPall as m CROSS APPLY dbo.fGetNearestObjEq (m.objra, m.objdec, #) AS n join PhotoObj AS o on o.objID = n.objID"
2019-10-30 14:22:00,1
