1,"SELECT TOP # p.objId, p.ra, p.dec, p.petror9#_r, p.u, p.g, p.r, p.i, s.z FROM galaxy AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND #"
2019-02-05 15:19:00,1
