1,"SELECT POA.ObjId, SOA.ra, SOA.dec, SOA.z, POA.petroMag_g, POA.petroMag_r, POA.petroMagErr_r POA.petroRad_r, SOA.velDisp into GU2#_hw5_# From PhotoObjAll as POA, SpecObjAll as SOA Where SOA.z < # and SOA.z > # and POA.ObjId = SOA.bestObjID"
2019-05-07 02:54:00,1
