1,"select s.ra, s.dec, s.objID, s.cModelMag_u, s.cModelMag_g, s.cModelMag_r, s.cModelMag_i, s.cModelMag_z, s.z into mydb.MyTable from SpecPhoto as s, dbo.fGetNearbyObjEq (#, #, #) as n where (n.objID = s.objID)"
2019-02-08 12:05:00,1
