1,"SELECT TOP # p.objid, p.ra, p.dec, p.petror9#_r, p.dered_g, s.z as z_spec, s.zErr, z2ms.nvote, z2ms.p_el as elliptical, z2ms.p_cw as spiralclock, z2ms.p_acw as spiralanticlock, z2ms.p_edge as edgeon, z2ms.p_dk as dontknow, z2ms.p_mg as merger FROM Galaxy as p JOIN zoo2MainSpecz AS z2ms ON p.objid = z2ms.objid JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.clean = # and z2ms.nvote > = # and z2ms.p_cw > #"
2019-02-27 09:57:00,1
