1,"select s.plate, s.mjd, s.fiberid, s.subclass, spp.snr FROM SpecObjAll as s, SpecPhotoAll as ph, sppParams as spp where s.SPECOBJID = spp.SPECOBJID and spp.SPECOBJID = ph.specObjID and s.class = # and s.subclass like # and spp.snr< =#"
2019-07-06 07:13:00,1
