15,SELECT * FROM GU2#_hw2
2019-03-26 07:49:00,1
2019-03-26 11:04:00,1
2019-03-27 03:29:00,2
2019-03-27 04:48:00,2
2019-03-27 04:49:00,1
2019-03-28 03:24:00,1
2019-03-28 03:27:00,1
2019-03-28 03:29:00,1
2019-03-29 03:55:00,1
2019-03-29 03:56:00,1
2019-03-31 00:29:00,1
2019-05-02 06:51:00,1
2019-05-06 01:21:00,1
