1,"SELECT s.apogee_id, a.apogee_id, a.aspcap_id, s.ra, s.dec, params.*, paramerrs.*, elemsALL.*, dbo.fApogeeAspcapFlagN (a.aspcapflag) , dbo.fApogeeStarFlagN (s.starflag) into mydb.apogeestar_join_aspcap from apogeeStar as s JOIN aspcapStar as a on a.apstar_id = s.apstar_id CROSS APPLY dbo.fAspcapParams (a.aspcap_id) params CROSS APPLY dbo.fAspcapParamErrs (a.aspcap_id) paramerrs CROSS APPLY dbo.fAspcapElemsAll (a.aspcap_id) elemsALL"
2019-06-11 05:35:00,1
