1,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p, p.g, p.r, p.i, p.z, p.run, p.rerun, p.camcol, p.field, s.specobjid, s.specClass, s.z, s.plate, s.mjd, s.fiberid FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.dec BETWEEN # AND # AND p.ra BETWEEN # AND # AND s.z BETWEEN # AND # AND s.specClass = #"
2019-09-29 20:04:00,1
