1,"select flags_r, ra, dec, (flags_r & #) , (flags & dbo.fPhotoFlags (#) ) from photoobjall where ra between # and # and dec between # and # and (flags & dbo.fPhotoFlags (#) ) = #"
2019-11-18 10:32:00,1
