1,"SELECT TOP # a.andflag, a.apogee_id, a.apogee_target1 FROM apogeeStar as a JOIN dbo.fGetNearbyApogeeStarEq (#, #, #) AS b ON b.apstar_id = a.apstar_id JOIN apogeeObject as o ON a.apogee_id = o.apogee_id JOIN aspcapStar as q ON a.apstar_id = q.apstar_id"
2019-10-07 19:03:00,1
