1,"SELECT p.objid, p.ra, p.dec, p.l, p.b, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, spp.ELODIERVFINAL, spp.ELODIERVFINALERR into mydb.AllRRLSpectra from PhotoObj AS p JOIN sppParams AS spp ON spp.bestobjid = p.objid WHERE (p.dered_u - p.dered_g) BETWEEN # AND # AND (p.dered_g - p.dered_r) BETWEEN # AND # AND (p.dered_r - p.dered_i) BETWEEN # AND # AND spp.ELODIERVFINAL > #"
2019-07-12 17:37:00,1
