1,"SELECT Top # m.ID, m.RAdeg AS ra1, m.DEdeg AS dec1, n.objid, n.distance, o.ra AS ra2, o.dec AS dec2 FROM MyDB.nepwise AS m OUTER APPLY dbo.fGetNearestObjEq (m.RAdeg, m.DEdeg, #) AS n LEFT JOIN PhotoObj AS o ON n.objid = o.objid"
2019-04-10 01:27:00,1
