1,"SELECT top # SpecObjAll.plate, SpecObjAll.mjd, SpecObjAll.fiberID, SpecObjAll.z FROM SpecObjAll JOIN GalSpecLine ON SpecObjAll.specobjid = GalSpecLine.specobjid WHERE h_alpha_flux > #*h_beta_flux AND SpecObjAll.class = # AND SpecObjAll.z between # and # AND SpecObjAll.sn1_g > #"
2019-08-24 19:05:00,1
