1,"SELECT TOP # s.specObjID, s.ra, s.dec, s.mjd, p.taiBegin, p.taiEnd, s.fiberID, s.z FROM SpecObjAll AS s JOIN plateX AS p ON s.plateID = p.plateID WHERE (s.class = #) AND s.z > #"
2019-03-14 19:47:00,1
