2,"SELECT p.objID, s.specObjID, s.mjd as mjd_spec, s.plate, s.fiberID, s.ra, s.dec, s.survey, s.instrument, s.programname INTO myDB.foot_test from PhotoPrimary p LEFT JOIN SpecObjAll AS s ON p.ObjID = s.bestObjID WHERE (s.survey = # AND s.programname = #) OR (s.survey = # AND s.programname = #)"
2019-03-05 10:54:00,2
