2,"SELECT T.ID, T.SN_RA, T.SN_Dec, T.Host_RA, T.Host_Dec, P.petroMag_r INTO mydb.sn_host_radec_rmag FROM mydb.sn_host_radec_ObjID as T, DR1#.photoObj as P WHERE P.ObjID = T.ObjID"
2019-06-12 13:57:00,2
