1,"select * from optw.tamass.VARIABLES where UNIT = # and CONCEPT like #) select VARID, MIN (b.concept) , N = sum (v.VAL) from optw.tamass.VALS v join bins b on b.ID = v.VARID where TRACTID = # group by VARID order by VARID asc"
2019-12-15 11:39:00,1
