140,"SELECT TOP # g.ra, g.dec, pz.z, g.psfMag_u, g.psfMag_g, g.psfMag_r, g.psfMag_i, g.psfMag_z from GalaxyTag as g JOIN Photoz as p ON p.objID = g.objID WHERE g.ra BETWEEN # AND #"
2019-01-22 00:27:00,140
